1286,23,5
1257,23,5
1188,23,5
1032,23,4
90,22,4
798,22,1
791,22,4
532,22,1
528,22,3
1333,22,2
1281,22,3
1276,22,5
1165,22,4
1136,22,4
1119,22,2
862,21,5
85,21,5
827,21,5
551,21,2
449,21,4
415,21,4
278,21,4
1661,21,1
1591,21,3
1464,21,3
1437,21,4
1365,21,4
1358,21,3
1339,21,5
1325,21,3
1085,21,4
1598,20,3
1427,20,5
1238,20,5
1198,20,4
1185,20,3
821,19,4
817,19,4
714,19,2
627,19,4
399,19,4
351,19,5
26,19,2
1471,19,3
1386,19,5
1347,19,1
124,19,5
1171,19,4
1161,19,4
1151,19,4
1107,19,2
1066,19,2
849,18,5
84,18,3
764,18,4
652,18,3
266,18,4
1542,18,4
144,18,2
1372,18,3
1343,18,3
1199,18,4
1114,18,4
823,17,2
31,17,3
244,17,5
1373,17,3
1311,17,3
1293,17,5
1164,17,4
107,17,4
962,16,5
804,16,4
594,16,3
531,16,3
376,16,3
1628,16,4
1331,16,3
1319,16,5
1228,16,3
1001,16,3
851,15,5
689,15,3
556,15,4
554,15,4
1539,15,5
1443,15,4
1416,15,4
1318,15,5
1102,15,3
1043,15,3
990,14,3
834,14,4
536,14,4
293,14,5
262,14,5
22,14,4
219,14,5
1597,14,4
1368,14,4
1242,14,3
1014,14,4
797,13,5
700,13,4
680,13,2
297,13,5
220,13,2
159,13,4
1560,13,4
1465,13,5
1360,13,3
1323,13,3
1095,13,1
1079,13,4
924,12,5
776,12,5
664,12,4
535,12,2
533,12,4
470,12,5
1378,12,3
1327,12,3
1322,12,3
1321,12,4
1284,12,1
1210,12,2
1205,12,2
1156,12,4
1139,12,3
1065,12,5
1026,12,4
983,11,3
945,11,4
923,11,1
869,11,4
853,11,5
263,11,5
1682,11,-1
1382,11,4
1348,11,3
1345,11,3
1344,11,1
1342,11,5
1211,11,4
1201,11,5
1152,11,4
884,10,4
774,10,5
754,10,2
738,10,2
666,10,2
440,10,4
35,10,3
349,10,3
339,10,4
328,10,5
276,10,4
227,10,4
1369,10,5
1366,10,3
1332,10,4
1297,10,4
1227,10,4
1145,10,1
1083,10,1
766,9,5
750,9,1
350,9,2
1543,9,5
1455,9,5
1391,9,5
1351,9,4
1350,9,5
1340,9,4
1117,9,2
1094,9,3
1084,9,4
822,8,5
759,8,3
668,8,2
624,8,3
616,8,1
492,8,3
459,8,3
390,8,3
353,8,4
270,8,2
202,8,4
1551,8,2
1533,8,5
1503,8,1
1467,8,2
138,8,5
1354,8,3
1264,8,3
1187,8,3
1155,8,3
1143,8,4
954,7,3
843,7,5
698,7,4
677,7,4
592,7,4
356,7,4
256,7,4
1528,7,3
1492,7,3
1491,7,5
1406,7,3
1370,7,2
1349,7,3
1329,7,2
1125,7,4
1091,7,5
1088,7,3
752,6,4
68,6,5
599,6,4
373,6,5
1493,6,4
1404,6,4
1367,6,5
1364,6,1
1233,6,3
1215,6,3
1203,6,5
1057,6,4
1049,6,3
1028,6,4
958,5,4
927,5,4
911,5,3
897,5,3
819,5,5
793,5,1
653,5,5
640,5,5
634,5,4
36,5,4
1681,5,2
1621,5,3
1604,5,3
1601,5,4
1527,5,3
1510,5,5
1500,5,1
139,5,4
1390,5,4
1380,5,3
1359,5,3
1356,5,4
1346,5,4
1326,5,5
1304,5,5
1272,5,1
1259,5,3
1158,5,2
1138,5,4
1130,5,4
1123,5,3
920,4,4
916,4,5
908,4,1
887,4,3
598,4,5
586,4,4
421,4,4
394,4,3
385,4,3
34,4,4
1677,4,5
1617,4,3
1613,4,3
1599,4,4
1556,4,5
1550,4,4
1495,4,4
1494,4,4
1481,4,5
1473,4,3
1436,4,5
1388,4,4
1384,4,4
1376,4,3
1294,4,4
1262,4,4
1192,4,5
1080,4,3
1075,4,4
1035,4,2
973,3,3
901,3,2
626,3,1
42,3,4
403,3,5
1623,3,4
1616,3,4
1592,3,5
1540,3,5
1498,3,1
1497,3,4
1488,3,2
1486,3,5
1484,3,4
1353,3,5
1338,3,3
132,3,3
1287,3,3
1247,3,5
1204,3,5
1174,3,4
1056,3,4
1022,3,2
888,2,5
643,2,1
610,2,1
575,2,3
53,2,4
529,2,1
41,2,4
360,2,5
1675,2,3
1672,2,5
1654,2,4
1622,2,5
1523,2,2
1501,2,5
1485,2,5
1479,2,4
146,2,4
1459,2,4
1429,2,4
1423,2,3
1410,2,3
1403,2,1
1392,2,4
1379,2,4
1256,2,5
1254,2,1
1060,2,4
1042,2,5
970,1,5
917,1,3
867,1,4
730,1,3
678,1,5
673,1,4
355,1,3
1676,1,4
1618,1,4
1594,1,3
1553,1,1
1552,1,4
1532,1,5
1508,1,3
1505,1,5
1490,1,1
1463,1,5
1460,1,2
1457,1,4
1453,1,4
1452,1,5
1442,1,4
1398,1,5
1352,1,2
1235,1,4
1169,1,4
1146,1,4
1004,1,3
938,0,3
899,0,5
892,0,5
882,0,4
857,0,4
846,0,4
810,0,4
789,0,4
782,0,5
674,0,1
639,0,5
614,0,4
542,0,1
377,0,4
359,0,2
329,0,3
320,0,3
247,0,2
231,0,4
1678,0,3
1671,0,3
1660,0,3
1659,0,2
1657,0,4
1655,0,4
1651,0,4
1650,0,3
1649,0,3
1648,0,3
1647,0,3
1645,0,3
1642,0,5
1641,0,2
1640,0,1
1638,0,1
1637,0,4
1636,0,5
1635,0,3
1634,0,4
1633,0,4
1632,0,4
1631,0,5
1620,0,5
1619,0,3
1611,0,3
1609,0,1
1602,0,3
1596,0,1
1595,0,3
1593,0,4
1559,0,3
1531,0,4
1520,0,3
1519,0,5
1516,0,5
1515,0,4
1507,0,2
1487,0,4
1483,0,3
1482,0,4
1461,0,3
1458,0,5
1450,0,5
1448,0,3
1447,0,3
1414,0,5
1396,0,3
1394,0,2
1387,0,1
1385,0,4
1313,0,1
1295,0,3
1288,0,4
1236,0,4
1179,0,1
1137,0,4
1132,0,5
1131,0,1
1122,0,5
1096,0,3
1062,0,4
1052,0,2
1027,0,3
918,-1,1
913,-1,3
893,-1,4
830,-1,4
814,-1,1
808,-1,4
788,-1,1
777,-1,2
701,-1,4
617,-1,1
579,-1,3
461,-1,4
363,-1,3
296,-1,3
1656,-1,3
1646,-1,3
1630,-1,5
1624,-1,3
1614,-1,4
1606,-1,4
1583,-1,4
1580,-1,3
1579,-1,4
1578,-1,3
1577,-1,5
1576,-1,4
1575,-1,5
1574,-1,4
1569,-1,3
1567,-1,4
1564,-1,5
1563,-1,4
1557,-1,5
1554,-1,1
1546,-1,2
1536,-1,4
1445,-1,3
1420,-1,5
1383,-1,5
1274,-1,4
1237,-1,4
992,-2,2
963,-2,5
953,-2,4
907,-2,4
852,-2,4
757,-2,5
407,-2,2
40,-2,4
347,-2,4
340,-2,2
1673,-2,4
1668,-2,2
1653,-2,4
1644,-2,4
1625,-2,5
1610,-2,3
1585,-2,3
1584,-2,4
1582,-2,4
1581,-2,5
1571,-2,4
1565,-2,5
1548,-2,5
1511,-2,3
1466,-2,3
1419,-2,3
1402,-2,3
1362,-2,4
1312,-2,4
1234,-2,3
1173,-2,4
1159,-2,3
1150,-2,4
1140,-2,3
974,-3,1
861,-3,3
784,-3,4
763,-3,3
644,-3,4
534,-3,4
442,-3,5
229,-3,4
1679,-3,5
1666,-3,3
1665,-3,5
1658,-3,5
1605,-3,5
1588,-3,2
1572,-3,4
1570,-3,4
1562,-3,3
1549,-3,2
1544,-3,3
1522,-3,2
1433,-3,3
1424,-3,5
1309,-3,3
1213,-3,4
1166,-3,2
1058,-3,1
994,-4,3
925,-4,5
870,-4,3
725,-4,5
600,-4,5
439,-4,5
384,-4,2
1663,-4,3
1627,-4,4
1600,-4,3
1586,-4,3
1566,-4,5
1561,-4,4
1547,-4,4
1537,-4,4
1499,-4,5
1472,-4,5
1449,-4,1
1246,-4,2
1184,-4,4
1181,-4,4
996,-5,3
981,-5,4
910,-5,3
850,-5,5
711,-5,3
706,-5,4
517,-5,3
295,-5,5
1674,-5,3
1643,-5,5
1639,-5,4
1590,-5,4
1587,-5,2
1538,-5,5
1529,-5,4
1526,-5,4
1430,-5,3
1405,-5,4
1377,-5,4
1328,-5,2
1301,-5,1
1283,-5,5
1278,-5,4
1245,-5,5
1223,-5,4
119,-5,3
1191,-5,3
1175,-5,3
1064,-5,4
1024,-5,2
991,-6,4
987,-6,1
891,-6,2
842,-6,5
736,-6,3
1669,-6,3
1667,-6,3
1662,-6,4
1568,-6,5
1535,-6,3
152,-6,3
1469,-6,3
1462,-6,2
1395,-6,3
1306,-6,5
1302,-6,4
1226,-6,4
1194,-6,4
1186,-6,3
1068,-6,5
1000,-6,2
915,-7,3
876,-7,2
858,-7,4
795,-7,3
669,-7,5
564,-7,3
446,-7,4
438,-7,4
1670,-7,3
1435,-7,3
1432,-7,1
1407,-7,4
1189,-7,1
889,-8,5
879,-8,4
835,-8,4
781,-8,2
745,-8,5
690,-8,4
667,-8,1
635,-8,3
583,-8,3
552,-8,3
451,-8,3
1680,-8,5
1629,-8,2
1525,-8,5
1477,-8,4
1417,-8,4
1296,-8,4
1290,-8,5
1265,-8,5
1229,-8,4
1073,-8,3
102,-8,5
1013,-8,4
957,-9,4
886,-9,4
839,-9,3
812,-9,2
805,-9,5
656,-9,2
546,-9,3
286,-9,3
1612,-9,1
1589,-9,3
1496,-9,5
1451,-9,1
1441,-9,5
1307,-9,2
1251,-9,3
1144,-9,2
1055,-9,4
1029,-9,1
937,-10,5
933,-10,4
890,-10,4
646,-10,4
215,-10,4
1664,-10,4
1626,-10,4
1573,-10,3
1310,-10,3
1292,-10,5
1282,-10,5
1248,-10,4
1214,-10,3
1212,-10,3
935,-11,2
838,-11,4
767,-11,4
545,-11,5
490,-11,4
437,-11,2
338,-11,4
18,-11,2
1509,-11,3
1506,-11,3
1468,-11,4
1208,-11,5
1099,-11,5
984,-12,1
874,-12,3
829,-12,2
75,-12,4
702,-12,2
67,-12,1
581,-12,2
549,-12,4
314,-12,5
261,-12,3
1317,-12,5
1285,-12,3
1275,-12,5
1260,-12,4
1240,-12,4
122,-12,3
1147,-12,1
104,-12,3
1040,-12,3
982,-13,3
977,-13,4
647,-13,4
538,-13,4
445,-13,2
334,-13,4
1555,-13,4
1454,-13,4
1415,-13,1
1243,-13,4
1100,-13,5
1019,-13,5
1007,-13,5
930,-14,2
855,-14,3
716,-14,3
539,-14,3
24,-14,2
1514,-14,2
1426,-14,5
1308,-14,3
130,-14,3
1224,-14,3
1200,-14,2
1108,-14,5
513,-15,5
388,-15,3
230,-15,5
1652,-15,2
877,-16,3
77,-16,4
771,-16,3
675,-16,3
341,-16,3
1513,-16,5
1502,-16,4
1470,-16,4
1434,-16,5
1411,-16,3
1299,-16,2
1239,-16,5
1089,-16,4
1069,-16,4
1003,-16,5
868,-17,1
856,-17,4
848,-17,3
747,-17,5
502,-17,3
361,-17,4
224,-17,4
160,-17,4
1421,-17,3
1412,-17,3
1408,-17,5
1337,-17,5
1178,-17,3
900,-18,3
807,-18,4
574,-18,2
1446,-18,1
1399,-18,2
1141,-18,5
493,-19,4
158,-19,3
1558,-19,5
1431,-19,5
1409,-19,2
1111,-19,5
1038,-19,4
860,-20,5
825,-20,4
775,-20,5
561,-20,2
51,-20,4
398,-20,5
336,-20,5
292,-20,4
162,-20,4
1375,-20,3
113,-20,5
986,-21,4
946,-21,4
914,-21,4
317,-21,5
311,-21,3
1603,-21,4
1456,-21,3
1300,-21,4
854,-22,4
294,-22,1
178,-22,5
1480,-22,4
964,-23,4
947,-23,5
773,-23,5
469,-23,2
372,-23,3
321,-23,4
253,-23,3
999,-24,4
940,-24,3
865,-24,2
1106,-24,3
896,-25,5
87,-25,5
859,-25,5
557,-25,3
312,-25,3
1440,-25,4
978,-26,5
922,-26,4
724,-26,5
636,-26,5
620,-26,4
619,-26,5
567,-26,2
305,-26,3
1289,-26,5
1261,-26,4
1258,-26,1
1167,-26,2
894,-27,4
80,-27,5
755,-27,3
733,-27,4
369,-27,5
300,-27,2
166,-27,2
1607,-27,5
14,-27,3
1036,-27,4
967,-28,3
676,-28,4
628,-28,2
383,-28,4
1476,-28,1
457,-29,4
342,-29,3
1608,-29,5
1216,-29,1
1157,-29,1
1015,-29,1
993,-30,3
939,-30,3
765,-30,5
613,-30,5
595,-30,3
590,-30,5
565,-30,3
476,-30,4
1422,-30,4
1241,-30,1
1127,-30,4
691,-31,3
362,-31,4
966,-32,1
904,-32,5
801,-32,3
726,-32,3
659,-32,3
522,-32,2
1271,-32,3
1092,-32,4
997,-33,5
699,-33,4
378,-33,2
37,-33,1
370,-33,3
164,-33,3
1273,-33,4
683,-34,5
436,-34,5
400,-34,3
1180,-34,4
1041,-34,1
1023,-34,3
881,-35,1
419,-35,5
332,-35,1
309,-35,4
175,-35,4
1615,-35,2
1504,-35,3
1182,-35,4
995,-36,4
783,-36,2
562,-36,4
1413,-36,2
1315,-36,5
944,-37,2
530,-37,1
232,-37,5
156,-37,4
1279,-37,4
950,-38,3
928,-38,3
92,-38,4
902,-38,3
73,-38,1
591,-38,2
260,-38,3
1263,-38,4
1172,-38,5
1115,-38,5
1072,-38,4
74,-39,3
467,-39,4
325,-39,2
161,-39,3
150,-39,2
147,-39,2
1160,-39,2
1098,-39,2
998,-40,3
960,-40,5
905,-40,3
718,-40,4
641,-40,4
55,-40,5
33,-40,4
267,-40,5
1512,-40,5
1202,-40,5
1124,-40,4
1104,-40,3
1051,-40,5
1002,-40,3
837,-41,1
831,-41,4
802,-41,3
729,-41,2
710,-41,4
670,-41,4
597,-41,4
1177,-41,4
637,-42,5
411,-42,3
379,-42,4
1207,-42,3
638,-43,4
500,-43,5
1316,-43,3
1190,-43,1
708,-44,3
509,-44,3
282,-44,1
280,-44,4
10,-44,3
414,-45,3
243,-45,4
864,-46,1
571,-46,2
54,-46,5
397,-46,4
1475,-46,3
1474,-46,4
1009,-46,2
988,-47,3
558,-47,4
416,-47,4
271,-47,4
165,-47,5
105,-47,4
645,-48,3
606,-48,3
601,-48,5
252,-48,5
15,-48,3
1103,-48,1
1031,-48,4
770,-49,3
589,-49,4
447,-49,4
422,-49,4
337,-49,3
1063,-49,3
1054,-49,4
602,-50,3
453,-50,2
348,-50,5
268,-50,4
1444,-50,4
1305,-50,4
1221,-50,5
109,-50,5
971,-51,5
841,-51,3
731,-51,2
630,-51,5
577,-51,4
1524,-51,5
1521,-51,3
1303,-51,3
1183,-51,1
909,-52,4
871,-52,5
241,-52,4
1270,-52,4
1126,-52,3
83,-53,5
687,-53,4
303,-53,2
277,-53,2
216,-53,4
1016,-53,5
719,-54,5
201,-54,3
16,-54,3
1116,-54,5
103,-54,4
488,-55,4
471,-55,5
393,-55,2
364,-55,4
203,-55,4
140,-55,4
625,-56,1
547,-56,3
1249,-56,3
658,-57,4
448,-57,1
418,-57,5
115,-57,4
694,-58,4
608,-58,3
435,-58,5
170,-58,4
126,-58,2
1176,-58,4
949,-59,5
661,-59,2
563,-59,3
504,-59,5
49,-59,5
489,-59,3
45,-59,5
290,-59,5
223,-59,4
696,-60,5
444,-60,4
306,-60,3
12,-60,5
1149,-60,2
1037,-60,2
1030,-60,4
873,-61,4
741,-61,5
671,-61,5
425,-61,2
38,-61,5
1269,-61,4
548,-62,4
1163,-62,4
112,-62,5
621,-63,4
486,-63,4
188,-63,4
157,-63,4
1033,-63,5
728,-64,3
389,-64,4
746,-65,4
345,-65,3
1225,-65,5
1153,-65,3
1070,-65,4
906,-66,2
629,-66,5
420,-66,3
409,-66,1
343,-66,1
304,-66,1
727,-68,4
704,-68,5
417,-68,3
206,-68,4
428,-69,4
172,-69,4
167,-69,3
753,-70,1
307,-70,5
47,-71,5
392,-71,5
23,-71,4
650,-72,3
1244,-72,3
722,-73,3
511,-73,4
207,-73,2
576,-74,3
213,-74,3
19,-74,4
651,-75,3
497,-75,4
431,-75,3
284,-75,4
761,-76,3
580,-76,5
141,-76,1
1105,-76,3
898,-77,5
412,-77,2
194,-77,3
137,-77,5
108,-77,5
642,-78,4
1053,-78,5
768,-79,3
491,-79,3
550,-80,4
254,-80,3
1093,-80,4
485,-81,3
402,-81,3
800,-82,4
171,-82,4
95,-83,2
820,-83,4
250,-83,4
180,-83,3
654,-85,2
526,-85,2
248,-85,4
1170,-85,4
233,-86,3
185,-86,4
142,-86,4
740,-87,3
64,-87,3
607,-87,4
443,-87,3
308,-87,4
285,-87,3
942,-88,4
790,-88,4
465,-91,3
287,-91,4
101,-91,3
936,-92,5
66,-92,5
374,-92,3
778,-93,1
381,-94,3
298,-94,4
208,-94,3
452,-95,5
662,-97,4
326,-97,5
301,-97,3
211,-97,5
510,-98,4
456,-98,3
236,-99,4
611,-100,4
187,-100,3
302,-101,5
1046,-101,2
352,-103,4
686,-104,4
251,-105,4
120,-105,4
955,-106,3
713,-106,5
499,-106,4
475,-106,4
380,-107,2
88,-109,3
214,-109,4
482,-110,4
524,-111,4
333,-111,3
21,-111,4
951,-113,4
225,-113,5
968,-114,2
39,-114,1
86,-115,4
209,-115,2
926,-116,4
218,-116,5
111,-116,3
56,-117,2
921,-118,4
657,-118,3
813,-119,5
503,-121,3
32,-122,4
1110,-122,5
1118,-123,5
48,-124,5
354,-124,1
177,-124,1
749,-126,3
709,-126,3
473,-127,4
1048,-127,3
604,-128,2
182,-128,4
179,-128,4
242,-129,4
200,-129,4
507,-131,2
622,-133,5
612,-133,1
609,-135,3
4,-135,2
319,-136,2
198,-136,3
13,-137,5
762,-140,5
514,-141,3
367,-142,3
91,-143,4
472,-144,2
1050,-144,1
429,-146,4
61,-147,3
934,-149,2
969,-150,3
423,-150,2
181,-150,1
1047,-154,3
131,-156,3
735,-157,4
519,-158,4
484,-158,4
205,-158,3
235,-160,1
81,-161,5
525,-163,3
603,-164,5
505,-164,4
114,-166,4
684,-170,4
588,-171,4
463,-174,2
455,-174,5
404,-174,3
96,-175,5
929,-176,5
866,-177,5
521,-180,3
168,-180,2
685,-182,5
117,-182,4
210,-185,5
154,-186,4
405,-191,5
434,-193,3
323,-195,5
483,-196,2
199,-197,2
596,-199,1
382,-199,4
273,-201,4
193,-203,3
191,-207,4
151,-208,4
663,-209,3
495,-209,5
705,-210,3
136,-211,3
123,-211,4
99,-213,4
135,-219,3
742,-222,5
566,-223,5
121,-223,4
153,-230,3
430,-234,4
255,-235,3
527,-238,2
480,-238,4
173,-242,3
679,-244,4
116,-244,4
633,-245,4
498,-245,5
133,-253,4
479,-255,4
265,-255,2
69,-256,5
515,-262,3
283,-263,1
174,-264,2
97,-266,4
501,-271,4
71,-274,4
520,-274,2
239,-279,2
134,-279,3
477,-282,1
408,-291,1
7,-299,2
257,-304,4
189,-305,4
474,-307,4
496,-313,3
176,-313,4
615,-316,4
228,-327,1
427,-347,3
692,-357,4
79,-359,3
478,-359,5
240,-365,2
357,-374,5
204,-383,4
143,-415,2
432,-427,2
258,-439,3
125,-466,5
50,-472,3
238,-480,2
127,-481,5
169,-484,4
82,-494,3
275,-498,3
8,-505,5
568,-545,4
1,-559,3
186,-560,4
25,-601,4
183,-622,3
655,-647,5
98,-725,3
195,-868,4
222,-1076,4
269,-1140,3
